reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,object_label,object_label_lan
7819964e5ebbe74fce38d75b606487f3fbd09547,Q100338444,Q100338444$9FDF0D52-E944-4F6A-BDCF-191460567363,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",Nicosia Urban Infrastructure project,en,instance of,en,project,en
7819964e5ebbe74fce38d75b606487f3fbd09547,Q100338444,Q100338444$5C523C22-15FC-44F9-A7DB-A8B3262FBF23,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 69883, 'id': 'Q69883'}, 'type': 'wikibase-entityid'}",Nicosia Urban Infrastructure project,en,industry,en,urban planning,en
7819964e5ebbe74fce38d75b606487f3fbd09547,Q100338444,Q100338444$81BFFFAF-790A-42EE-A64B-6F109AE75430,normal,P571,time,"{'value': {'time': '+2010-06-09T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Nicosia Urban Infrastructure project,en,inception,en,09/06/2010,en
8834e8f522b244dc504fb0073c0cf3fd12019e20,Q100352718,Q100352718$00FA5DEB-599C-496E-9109-1A9DD5327138,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",TRAFFORD PARK METRO LINE EXTENSION project,en,instance of,en,project,en
8834e8f522b244dc504fb0073c0cf3fd12019e20,Q100352718,Q100352718$233F43B2-C188-47D7-86C8-AE3A2532F1EA,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7590, 'id': 'Q7590'}, 'type': 'wikibase-entityid'}",TRAFFORD PARK METRO LINE EXTENSION project,en,industry,en,transport,en
8834e8f522b244dc504fb0073c0cf3fd12019e20,Q100352718,Q100352718$12E7289A-C56A-497F-9554-6C05A76AC9CB,normal,P571,time,"{'value': {'time': '+2018-05-02T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",TRAFFORD PARK METRO LINE EXTENSION project,en,inception,en,02/05/2018,en
5f24ce4bcc65a07b10df3328bcd695478f29a978,Q100338758,Q100338758$00849042-8C87-49A0-94C9-ADC23FEB2880,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",Raiffeisenbank Bulgaria GL IV project,en,instance of,en,project,en
5f24ce4bcc65a07b10df3328bcd695478f29a978,Q100338758,Q100338758$C62FD59B-90D8-465A-9424-BBE9BFFB4226,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1787082, 'id': 'Q1787082'}, 'type': 'wikibase-entityid'}",Raiffeisenbank Bulgaria GL IV project,en,industry,en,line of credit,en
5f24ce4bcc65a07b10df3328bcd695478f29a978,Q100338758,Q100338758$A0974030-3C22-4D73-9654-35853C43C62E,normal,P571,time,"{'value': {'time': '+2011-04-08T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Raiffeisenbank Bulgaria GL IV project,en,inception,en,08/04/2011,en
0f4f289c941283e73fa3dc0cab60a31e584d1131,Q100338488,Q100338488$D5777AEE-3479-4BE1-9044-8E784EC56C4C,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",Programme Lyon Aménagement Urbain project,en,instance of,en,project,en
0f4f289c941283e73fa3dc0cab60a31e584d1131,Q100338488,Q100338488$8849EF3F-6D52-4C05-952C-C02E27DAFD54,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 69883, 'id': 'Q69883'}, 'type': 'wikibase-entityid'}",Programme Lyon Aménagement Urbain project,en,industry,en,urban planning,en
0f4f289c941283e73fa3dc0cab60a31e584d1131,Q100338488,Q100338488$C9D5562F-CED5-4101-8347-05A50AEA699C,normal,P571,time,"{'value': {'time': '+2010-10-25T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Programme Lyon Aménagement Urbain project,en,inception,en,25/10/2010,en
65721fce0505785f03861baddc9c8f8c160b665b,Q106979638,Q106979638$BD041072-FF3F-4389-9FE0-2D5C0F9D1624,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 47461344, 'id': 'Q47461344'}, 'type': 'wikibase-entityid'}",EIB INFO 1-2010 (n°137),en,instance of,en,written work,en
65721fce0505785f03861baddc9c8f8c160b665b,Q106979638,Q106979638$0BB0B57E-545A-45CA-A6C0-0C86E7AB9790,normal,P577,time,"{'value': {'time': '+2010-03-24T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",EIB INFO 1-2010 (n°137),en,publication date,en,24/03/2010,en
3d830420ab7694849eed20a4307cf44e9ee447be,Q100339893,Q100339893$80DE82B2-040D-4D70-9190-960F5F919D3C,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",Olomouc Urban Infrastructure project,en,instance of,en,project,en
3d830420ab7694849eed20a4307cf44e9ee447be,Q100339893,Q100339893$59640EE1-78E4-458F-A9F1-0CE44FC20722,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 69883, 'id': 'Q69883'}, 'type': 'wikibase-entityid'}",Olomouc Urban Infrastructure project,en,industry,en,urban planning,en
3d830420ab7694849eed20a4307cf44e9ee447be,Q100339893,Q100339893$0E4D5364-2A54-4981-9884-2D86DF19429C,normal,P571,time,"{'value': {'time': '+2009-03-24T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Olomouc Urban Infrastructure project,en,inception,en,24/03/2009,en
b269f015ab1946ae1629365bb21f11d902598713,Q100342408,Q100342408$CAF56AB5-34CC-49DE-BE8E-BA7F9A77EBB4,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 170584, 'id': 'Q170584'}, 'type': 'wikibase-entityid'}",Inga Power Rehabilitation Project project,en,instance of,en,project,en
b269f015ab1946ae1629365bb21f11d902598713,Q100342408,Q100342408$D01DF628-8006-4E3A-B912-68FC6B73CD08,normal,P452,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1304795, 'id': 'Q1304795'}, 'type': 'wikibase-entityid'}",Inga Power Rehabilitation Project project,en,industry,en,energy sector,en
b269f015ab1946ae1629365bb21f11d902598713,Q100342408,Q100342408$0D6635BF-1B3D-497E-8C24-28B9FA4C10DE,normal,P571,time,"{'value': {'time': '+2008-04-10T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Inga Power Rehabilitation Project project,en,inception,en,10/04/2008,en
d0ec69ab3a776849605907206cf7452d3cdffa6c,Q106979426,Q106979426$FDD82D83-DACB-43A5-B6CF-B443685CFB2A,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 47461344, 'id': 'Q47461344'}, 'type': 'wikibase-entityid'}",EIBIS 2018 - Bulgaria overview,en,instance of,en,written work,en
d0ec69ab3a776849605907206cf7452d3cdffa6c,Q106979426,Q106979426$49A887BC-DC4B-422B-9D8B-38848D1C1003,normal,P921,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 8134, 'id': 'Q8134'}, 'type': 'wikibase-entityid'}",EIBIS 2018 - Bulgaria overview,en,main subject,en,economics,en
d0ec69ab3a776849605907206cf7452d3cdffa6c,Q106979426,Q106979426$B7FA5CB0-6793-4626-9A17-BBAFA34D14F9,normal,P577,time,"{'value': {'time': '+2018-11-28T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",EIBIS 2018 - Bulgaria overview,en,publication date,en,28/11/2018,en
d80e838cb5755b2f9b7e32d86fe777fc52d5f663,Q100580018,Q100580018$0787B7E4-58C2-451B-B348-26094B31DA40,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 100532807, 'id': 'Q100532807'}, 'type': 'wikibase-entityid'}","Fenit Harbour Works Order, 1997",en,instance of,en,Irish Statutory Instrument,en
d80e838cb5755b2f9b7e32d86fe777fc52d5f663,Q100580018,Q100580018$A370B27E-30C7-4655-A3E7-021931BF4D4E,normal,P1448,monolingualtext,"{'value': {'text': 'Fenit Harbour Works Order, 1997', 'language': 'en'}, 'type': 'monolingualtext'}","Fenit Harbour Works Order, 1997",en,official name,en,"Fenit Harbour Works Order, 1997",en
d80e838cb5755b2f9b7e32d86fe777fc52d5f663,Q100580018,Q100580018$BEB5427C-5D6E-4834-8DC3-5DDD65F54D00,normal,P577,time,"{'value': {'time': '+1997-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Fenit Harbour Works Order, 1997",en,publication date,en,1997,en
d80e838cb5755b2f9b7e32d86fe777fc52d5f663,Q100580018,Q100580018$68BDA361-DF1A-461B-B274-4DEDC63206E0,normal,P1031,string,"{'value': 'S.I. No. 19/1997', 'type': 'string'}","Fenit Harbour Works Order, 1997",en,legal citation of this text,en,S.I. No. 19/1997,en
d80e838cb5755b2f9b7e32d86fe777fc52d5f663,Q100580018,Q100580018$4ACEA573-B888-4E6F-84DC-C7C80820D31C,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 27, 'id': 'Q27'}, 'type': 'wikibase-entityid'}","Fenit Harbour Works Order, 1997",en,applies to jurisdiction,en,Ireland,en
a17c2e693999c2010cc217799273a48854e90dc2,Q100568154,Q100568154$F3FD7387-48DF-4B8A-B941-594EA7398951,normal,P50,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1681217, 'id': 'Q1681217'}, 'type': 'wikibase-entityid'}","Bray Urban District Local Electoral Areas Order, 1967, (Revocation) Order, 1974",en,author,en,James Tully,en
75d0db08fef06723de42db8a9df351c50e38435e,Q100541930,Q100541930$913049F0-770A-4026-B5FD-A23931AF2D99,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 100532807, 'id': 'Q100532807'}, 'type': 'wikibase-entityid'}",International Organization for Migration (Privileges and Immunities) Order 2015,en,instance of,en,Irish Statutory Instrument,en
75d0db08fef06723de42db8a9df351c50e38435e,Q100541930,Q100541930$0BA20649-5427-4E04-93B1-0E67DED7F61C,normal,P1448,monolingualtext,"{'value': {'text': 'International Organization for Migration (Privileges and Immunities) Order 2015', 'language': 'en'}, 'type': 'monolingualtext'}",International Organization for Migration (Privileges and Immunities) Order 2015,en,official name,en,International Organization for Migration (Privileges and Immunities) Order 2015,en
75d0db08fef06723de42db8a9df351c50e38435e,Q100541930,Q100541930$AB8C62AC-F094-40C1-936B-A8D4262F1B7A,normal,P577,time,"{'value': {'time': '+2015-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",International Organization for Migration (Privileges and Immunities) Order 2015,en,publication date,en,2015,en
75d0db08fef06723de42db8a9df351c50e38435e,Q100541930,Q100541930$75DEBE1F-1498-4993-A939-B54EA0FC338E,normal,P1031,string,"{'value': 'S.I. No. 569/2015', 'type': 'string'}",International Organization for Migration (Privileges and Immunities) Order 2015,en,legal citation of this text,en,S.I. No. 569/2015,en
75d0db08fef06723de42db8a9df351c50e38435e,Q100541930,Q100541930$ABCA30D0-E703-4C29-B0B1-135274F92BEC,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 27, 'id': 'Q27'}, 'type': 'wikibase-entityid'}",International Organization for Migration (Privileges and Immunities) Order 2015,en,applies to jurisdiction,en,Ireland,en
5e9bc44ce8b4ae04f57985660ab5f880cee53315,Q100562234,Q100562234$807867F1-DC03-4217-A0A9-AD5FFA49C3FA,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 100532807, 'id': 'Q100532807'}, 'type': 'wikibase-entityid'}","Merchant Shipping (Grain) Rules, 1953",en,instance of,en,Irish Statutory Instrument,en
5e9bc44ce8b4ae04f57985660ab5f880cee53315,Q100562234,Q100562234$3C69D0E3-F48C-4653-8E7C-9A5A77775CC0,normal,P1448,monolingualtext,"{'value': {'text': 'Merchant Shipping (Grain) Rules, 1953', 'language': 'en'}, 'type': 'monolingualtext'}","Merchant Shipping (Grain) Rules, 1953",en,official name,en,"Merchant Shipping (Grain) Rules, 1953",en
5e9bc44ce8b4ae04f57985660ab5f880cee53315,Q100562234,Q100562234$526E2F8E-87D7-43BF-BFC5-575542406F35,normal,P577,time,"{'value': {'time': '+1953-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Merchant Shipping (Grain) Rules, 1953",en,publication date,en,1953,en
5e9bc44ce8b4ae04f57985660ab5f880cee53315,Q100562234,Q100562234$6222DFB3-EC74-4C9D-B02D-BB70AFB981B9,normal,P1031,string,"{'value': 'S.I. No. 348/1953', 'type': 'string'}","Merchant Shipping (Grain) Rules, 1953",en,legal citation of this text,en,S.I. No. 348/1953,en
5e9bc44ce8b4ae04f57985660ab5f880cee53315,Q100562234,Q100562234$5A01A339-6D88-4045-AA77-87CCDDA4C819,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 27, 'id': 'Q27'}, 'type': 'wikibase-entityid'}","Merchant Shipping (Grain) Rules, 1953",en,applies to jurisdiction,en,Ireland,en
b8db0a114090131c54048bd969074aa5e275ddcb,Q100563556,Q100563556$D84F6934-F8AB-4151-BD8D-A470970DAF82,normal,P50,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 2580143, 'id': 'Q2580143'}, 'type': 'wikibase-entityid'}","Emergency Powers (Dundalk Gas Charges) Order, 1943 (Revocation) Order, 1955",en,author,en,William Norton,en
8077940e48154fa6f3db51211c21614047d7fed3,Q100536262,Q100536262$5CE8F3A5-C40A-4A44-B72D-23864D0F2CCA,normal,P50,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 2038800, 'id': 'Q2038800'}, 'type': 'wikibase-entityid'}",Education and Training Boards Act 2013 (Commencement) Order 2013,en,author,en,Ruairi Quinn,en
e0d67533e6932551a6a8912eccdb6b74492ceb2c,Q100557902,Q100557902$ADFC7419-5506-4AE6-878F-591307BEF076,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 100532807, 'id': 'Q100532807'}, 'type': 'wikibase-entityid'}","Milk (Maximum Prices To Retailers) Order, 1951",en,instance of,en,Irish Statutory Instrument,en
e0d67533e6932551a6a8912eccdb6b74492ceb2c,Q100557902,Q100557902$294D36A7-0862-4812-AAAA-A243324CDD3C,normal,P1448,monolingualtext,"{'value': {'text': 'Milk (Maximum Prices To Retailers) Order, 1951', 'language': 'en'}, 'type': 'monolingualtext'}","Milk (Maximum Prices To Retailers) Order, 1951",en,official name,en,"Milk (Maximum Prices To Retailers) Order, 1951",en
e0d67533e6932551a6a8912eccdb6b74492ceb2c,Q100557902,Q100557902$F49B7B30-74F6-44A1-8679-E5F4D2F39C86,normal,P577,time,"{'value': {'time': '+1951-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Milk (Maximum Prices To Retailers) Order, 1951",en,publication date,en,1951,en
e0d67533e6932551a6a8912eccdb6b74492ceb2c,Q100557902,Q100557902$D62E1CF1-0CA5-4163-8E0B-C8017AAEE087,normal,P1031,string,"{'value': 'S.I. No. 102/1951', 'type': 'string'}","Milk (Maximum Prices To Retailers) Order, 1951",en,legal citation of this text,en,S.I. No. 102/1951,en
e0d67533e6932551a6a8912eccdb6b74492ceb2c,Q100557902,Q100557902$3556BACC-C37F-48A4-9034-51E13FB9987D,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 27, 'id': 'Q27'}, 'type': 'wikibase-entityid'}","Milk (Maximum Prices To Retailers) Order, 1951",en,applies to jurisdiction,en,Ireland,en
7f0dd6b9460801c2a006d63c4f080cd6a8ade0ed,Q100564901,Q100564901$A4A84033-55C8-4D37-A919-6BEA5F53502E,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 100532807, 'id': 'Q100532807'}, 'type': 'wikibase-entityid'}","Motor Spirit (Maximum Prices) (No. 2) Order, 1957",en,instance of,en,Irish Statutory Instrument,en
7f0dd6b9460801c2a006d63c4f080cd6a8ade0ed,Q100564901,Q100564901$B81AE517-4CE0-4B8C-944D-499DFE78DB2F,normal,P1448,monolingualtext,"{'value': {'text': 'Motor Spirit (Maximum Prices) (No. 2) Order, 1957', 'language': 'en'}, 'type': 'monolingualtext'}","Motor Spirit (Maximum Prices) (No. 2) Order, 1957",en,official name,en,"Motor Spirit (Maximum Prices) (No. 2) Order, 1957",en
7f0dd6b9460801c2a006d63c4f080cd6a8ade0ed,Q100564901,Q100564901$FCE23CA4-44AD-4465-A407-5B395F9165A2,normal,P577,time,"{'value': {'time': '+1957-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Motor Spirit (Maximum Prices) (No. 2) Order, 1957",en,publication date,en,1957,en
7f0dd6b9460801c2a006d63c4f080cd6a8ade0ed,Q100564901,Q100564901$2FEF505E-60D3-458E-8F23-3C9A68FB41DA,normal,P1031,string,"{'value': 'S.I. No. 65/1957', 'type': 'string'}","Motor Spirit (Maximum Prices) (No. 2) Order, 1957",en,legal citation of this text,en,S.I. No. 65/1957,en
7f0dd6b9460801c2a006d63c4f080cd6a8ade0ed,Q100564901,Q100564901$A96CCFE8-EA0F-4C0E-B387-EC2609DC2871,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 27, 'id': 'Q27'}, 'type': 'wikibase-entityid'}","Motor Spirit (Maximum Prices) (No. 2) Order, 1957",en,applies to jurisdiction,en,Ireland,en
69386554162bd5dc1a28d2ea34fd595f866f01ca,Q100567235,Q100567235$DFF0D1A0-DB95-4449-A658-171773BB616B,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 100532807, 'id': 'Q100532807'}, 'type': 'wikibase-entityid'}","Trustee Savings Banks Regulations, 1973",en,instance of,en,Irish Statutory Instrument,en
69386554162bd5dc1a28d2ea34fd595f866f01ca,Q100567235,Q100567235$F8D8DA35-20F7-4C88-B843-0E4DEE22463D,normal,P1448,monolingualtext,"{'value': {'text': 'Trustee Savings Banks Regulations, 1973', 'language': 'en'}, 'type': 'monolingualtext'}","Trustee Savings Banks Regulations, 1973",en,official name,en,"Trustee Savings Banks Regulations, 1973",en
69386554162bd5dc1a28d2ea34fd595f866f01ca,Q100567235,Q100567235$8760FFA5-703D-4099-9DB3-9115818AC707,normal,P577,time,"{'value': {'time': '+1973-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Trustee Savings Banks Regulations, 1973",en,publication date,en,1973,en
69386554162bd5dc1a28d2ea34fd595f866f01ca,Q100567235,Q100567235$DE9D549A-6F00-41F5-B726-F21FE330A085,normal,P1031,string,"{'value': 'S.I. No. 208/1973', 'type': 'string'}","Trustee Savings Banks Regulations, 1973",en,legal citation of this text,en,S.I. No. 208/1973,en
69386554162bd5dc1a28d2ea34fd595f866f01ca,Q100567235,Q100567235$D7843715-48DF-4150-B197-2B2A83C155D8,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 27, 'id': 'Q27'}, 'type': 'wikibase-entityid'}","Trustee Savings Banks Regulations, 1973",en,applies to jurisdiction,en,Ireland,en
eef3259a0a81956715a6ef330629077d07a2eac3,Q100549690,Q100549690$EC9192A7-DEB8-470C-B1AA-8F481146A6B1,normal,P50,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7308461, 'id': 'Q7308461'}, 'type': 'wikibase-entityid'}","Social Welfare (Consolidated Claims, Payments and Control) (Amendment) (No. 6) (Prescribed Time) Regulations 2018",en,author,en,Regina Doherty,en
8c915b2b2ddf4d1cb0af1fbeba8f2b5a433ee2d6,Q100550229,Q100550229$EBB62C84-5629-4F6C-B12D-5CCE245DAD45,normal,P50,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7518922, 'id': 'Q7518922'}, 'type': 'wikibase-entityid'}",Health Act 1970 (Fifth Schedule) Regulations 2018,en,author,en,Simon Harris,en
c76b2a485828dd37029779c87b1b7b40b8af383f,Q100561797,Q100561797$75C9A154-AAA8-4CB7-A3C9-98F8842F3190,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 100532807, 'id': 'Q100532807'}, 'type': 'wikibase-entityid'}","Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968",en,instance of,en,Irish Statutory Instrument,en
c76b2a485828dd37029779c87b1b7b40b8af383f,Q100561797,Q100561797$C86EE103-B6BE-4C1F-9000-D1F9F4D52485,normal,P1448,monolingualtext,"{'value': {'text': 'Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968', 'language': 'en'}, 'type': 'monolingualtext'}","Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968",en,official name,en,"Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968",en
c76b2a485828dd37029779c87b1b7b40b8af383f,Q100561797,Q100561797$71837D7D-A941-4F98-9DA8-7BB1850A15FB,normal,P577,time,"{'value': {'time': '+1968-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968",en,publication date,en,1968,en
c76b2a485828dd37029779c87b1b7b40b8af383f,Q100561797,Q100561797$6CE39125-976F-4A05-9752-5708B44B8E43,normal,P1031,string,"{'value': 'S.I. No. 80/1968', 'type': 'string'}","Restrictive Trade Practices (Jewellery, Watches and Clocks) Order, 1968",en,legal citation of this text,en,S.I. No. 80/1968,en
